a.event_date,c.area,c.regional,c.cluster,c.kabupaten,id pelanggan,a.package_keyword,b.grouping,b.day,b.quota_bns_mb,rev,trx,subs
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869480321990,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186986360135,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871853894873,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959908503508,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868037347921,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868047733548,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868630611577,58776,SAUDI ARABIA (HAJI),45,20000,793000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868756186586,58776,SAUDI ARABIA (HAJI),45,20000,792050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870174393174,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870716485142,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870821143238,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871015431069,58776,SAUDI ARABIA (HAJI),45,20000,792050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871805382928,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872178852926,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888825016147,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1889290828477,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1889299176534,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1889338912576,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890304495011,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890458440796,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892515110364,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892890640610,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719217381,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719217519,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719217542,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719217565,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719217611,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893719218692,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959846738779,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959957461561,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960429272475,58776,SAUDI ARABIA (HAJI),45,20000,784080,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960566461058,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960584497382,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961661117331,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1962390360322,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1964063729600,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1964102711955,58776,SAUDI ARABIA (HAJI),45,20000,794000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144467861661754,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869805236274,50351,ROAMax SINGAPORE,3,30000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869805236274,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870311819324,50351,ROAMax SINGAPORE,3,30000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870311819324,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870317150954,24248,ROAMax THAILAND,7,30000,127502,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870485057141,24253,ROAMax PHILIPPINES,7,20000,135030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870485057141,50349,ROAMax SINGAPORE,1,10000,45600,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890866009283,57530,ROAMax ASIA AUSTRALIA,15,5000,225000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869599571930,60053,ROAMax EROPA,15,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869621567359,31008,ROAMax JAPAN,7,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888631668556,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891744944876,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961711650125,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869555162426,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869881152236,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870292328273,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871765824630,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892797497671,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1957338651040,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959945962136,58776,SAUDI ARABIA (HAJI),45,20000,792300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144491021752495,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867910548369,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868035936319,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869544311256,24085,ROAMax SINGAPORE,7,100000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893266115265,58776,SAUDI ARABIA (HAJI),45,20000,791999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893266115518,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961518335079,58776,SAUDI ARABIA (HAJI),45,20000,791999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868050404400,58779,SAUDI ARABIA (HAJI),45,20000,945000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869506750324,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869728366341,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869852576553,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871749546863,31006,ROAMax CHINA,7,10000,255002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888708894759,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890830521939,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959842228180,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144467844505433,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144469500322399,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144469743222064,58779,SAUDI ARABIA (HAJI),45,20000,945000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144469798020875,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144469807179889,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869648586057,58775,SAUDI ARABIA (HAJI),30,15000,648000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867869390766,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869504610680,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869729960770,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870131140938,24248,ROAMax THAILAND,7,30000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870897049149,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871804711305,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888606409358,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893148105577,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868052331225,24076,SAUDI ARABIA (UMROH),17,10000,468000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869623781017,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870332347100,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871969305331,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888547649556,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888615621663,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888864821672,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893376146552,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1895014474019,58776,SAUDI ARABIA (HAJI),45,20000,792150,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959860963014,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144470970987893,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869524724111,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869574253967,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870348681470,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871834518707,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893372392722,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893374079358,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867834068424,24251,ROAMax VIETNAM,7,10000,135000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869440242167,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893378983096,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867831179946,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867848943444,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867881715615,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867885636954,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867892371400,58776,SAUDI ARABIA (HAJI),45,20000,792030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867899094599,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867899309856,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867908518113,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867916960562,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867976022929,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868036965362,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868048641450,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868124432499,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868316262389,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868519923801,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869480278589,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869493879547,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869515191692,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869531232168,58779,SAUDI ARABIA (HAJI),45,20000,945002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869547826990,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869549154504,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186956192139,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186960601423,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869607503572,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186965675660,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869670076682,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869673624087,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869677064174,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869686244187,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186972554845,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869728412778,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869738877594,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869745528642,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869784685130,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869831102580,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186984001577,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869841032140,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870132792522,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870136012177,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870136437125,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870142084660,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870251041180,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870258646636,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870277990487,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870281767294,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870317710268,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870334876640,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870366294617,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870443156132,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871083198223,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871741655908,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871752061177,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871799945797,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871848092893,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871857441588,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871863721807,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871937762671,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871951612995,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871961410765,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872086372985,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872168549455,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888547995154,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888621827201,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888842389220,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888866909865,58779,SAUDI ARABIA (HAJI),45,20000,945002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888882573762,69339,SAUDI ARABIA (UMROH),12,10000,255002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888892235004,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1889177440616,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891741946734,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891744036238,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892835367125,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959862599418,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873506018,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873506041,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873506524,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873507352,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873507536,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873508180,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959873508571,58776,SAUDI ARABIA (HAJI),45,20000,792002,1,1
